,Stegen_ICR_5_pp1_Nov20_1_01_24960,Stegen_ICR_6_pp2_Nov20_1_01_24949,Stegen_ICR_7_pp1_Nov20_1_01_24969,Stegen_ICR_7_pp2_Nov20_1_01_24970,Stegen_ICR_7_pp3_Nov20_1_01_24952,Stegen_ICR_8_pp1_Nov20_1_01_24966,Stegen_ICR_8_pp2_Nov20_1_01_24959,Stegen_ICR_9_pp1_Nov20_1_01_24951,Stegen_ICR_9_pp2_Nov20_1_01_24946,Stegen_ICR_9_pp3_Nov20_1_01_24955,Stegen_ICR_10_pp2_Nov20_1_01_24965,Stegen_River_at_ICR2p1_Nov20_1_01_24962,Stegen_River_at_ICR2p2_Nov20_1_01_24968,Stegen_River_at_ICR3_Nov20_1_01_24971,Stegen_River_at_ICR6_Nov20_1_01_24958,Stegen_River_at_ICR7_Nov20_1_01_24945,Stegen_River_at_ICR8_Nov20_1_01_24957,Stegen_River_at_ICR9_Nov20_1_01_24956,Stegen_ICR_1_pp1_Nov20_1_01_24967,Stegen_ICR_2_pp1_Nov20_1_01_24953,Stegen_ICR_3_pp1_Nov20_1_01_24944,Stegen_ICR_4_pp1_Nov20_1_01_24961
219.833167,0,0,0,0,0,0,0,0,0,0,0,0,0,1043630.6,0,0,0,0,0,0,0,0
219.8968045,0,0,1027138.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3571197,0,0,0,0,0,0,0,0,0,0,0,0,0,1084790.8,0,0,0,0,0,0,0,0
220.4759389,0,0,0,1083401.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4815698,1114544.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5506597,0,0,0,0,0,0,0,0,1060841,0,0,0,0,0,0,0,0,0,0,0,0,0
220.7028699,0,0,0,0,0,0,0,0,0,0,0,0,0,1060924.6,0,0,0,0,0,0,0,0
220.8469726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045531.3,0,0,0
220.9626861,0,0,1037017.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.9716152,0,0,0,0,1585243.5,0,0,1337969.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1234713.5
220.9909229,0,0,0,0,1059164,0,0,0,0,0,0,1576530.6,0,0,0,0,1383880.8,0,0,0,0,1232922.4
221.081935,0,0,0,0,2167902.3,0,1434431.8,2303990.5,0,2966057,1266609.3,1824854,1113006.5,0,1857931.1,1566783.4,1853901.3,2132363.3,0,0,0,0
221.1547231,0,0,0,0,1074656.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.2158386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092555,0,0,0,0,0,0,0
221.3257867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033897.4
221.328658,0,0,0,1031065.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.5392273,0,0,0,0,0,0,0,1069963.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.6797108,0,0,1051499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.938036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044856.6,0,0,0,0,0
222.1770617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056283,0,0,0,0
222.9503911,0,1388889.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222.9599243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039071.9,0
223.0281033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138752.6,0,0,0
223.0354071,0,0,0,0,0,0,0,0,0,0,0,1038117.8,0,0,0,0,0,0,0,0,0,0
223.0498962,0,0,0,1065410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.1616065,0,0,0,0,1046552.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.3434947,0,0,0,0,0,0,0,0,1090813.6,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4488589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041225.4,0,0,0,0,0
223.7431027,0,0,0,0,0,0,0,1091581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8495526,0,0,0,0,1059246.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.9271792,0,0,0,0,0,0,0,0,0,0,1074819.3,0,0,0,0,0,0,0,0,0,0,0
223.9576255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055974.1,0,0,0,0,0
223.9699599,0,0,0,0,0,0,0,0,0,0,0,0,1054402.9,0,0,0,0,0,0,0,0,0
224.0200558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057615.5,0
224.0532165,0,1055740.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224.1837532,0,0,0,0,0,0,0,0,0,1083299.3,0,0,0,0,0,0,0,0,0,0,0,0
224.3888697,0,0,0,0,0,0,0,0,0,0,0,0,0,1037396.1,0,0,0,0,0,0,0,0
224.4359416,0,0,0,0,0,0,0,0,0,0,0,0,1135966,0,0,0,0,0,0,0,0,0
224.536884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034667.9,0,0,0,0,0,0,0
224.5748787,0,0,0,0,0,1115567.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224.5967754,1089218.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224.6946978,0,0,0,0,0,0,0,0,1046482.1,0,0,0,0,0,0,0,0,0,0,0,0,0
224.953974,0,0,0,0,0,0,0,1599686.4,0,0,0,1191938.9,0,0,1252277.4,1182554.6,1303072.6,1425374,0,0,1079611.3,0
224.9665547,1062855.8,1303964.3,0,0,1392340.9,0,0,0,0,0,0,1196035.6,0,0,0,0,1385889.5,0,0,0,0,0
224.968422,0,0,0,0,0,1041208.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224.9792097,0,0,0,0,0,0,1030344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.008417,0,0,1035603.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.1514377,0,0,0,0,0,0,0,0,0,1167183.9,0,0,0,0,0,0,0,0,0,0,0,0
225.2957396,0,0,0,0,0,1239744.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.4042677,0,1074924.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.4138458,0,0,0,0,0,0,0,0,0,0,0,0,1194138.4,0,0,0,0,0,0,0,0,0
225.7513936,0,0,1032113.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.7919136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293563.3,0,0,0,0
226.0595882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048800.3,0,0,0
226.0721474,1032795.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.0762598,0,0,0,1057956.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.1813768,0,1049547.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.2544343,0,0,0,0,1043143.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.2896766,1049503.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.4501618,0,0,0,0,0,0,0,1176621.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.4712607,0,0,0,0,0,0,0,1036975.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.5067879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089255.1,0,0
226.6838218,0,0,0,0,0,0,0,1074623.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.8809736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037213.1,0
226.8980827,0,0,0,0,0,0,0,0,0,1238186.4,0,0,0,0,0,0,0,0,0,0,0,0
226.9407007,0,0,1097767.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.9451148,0,0,0,0,0,0,0,0,0,0,1761407.1,0,0,0,0,0,0,0,0,0,0,0
226.9452493,0,2784491.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.9457375,0,0,0,0,0,0,0,0,0,1064365.1,0,0,0,0,0,0,0,0,0,0,0,0
226.9784475,10477552,6631149,4901801.5,0,12536359,4210543,7228554,15059286,16775800,6348591,3156864.8,7545977,6517765.5,6023093.5,6423543,25268170,4735267.5,4459053,0,13215233,31843234,10777676
226.9785756,0,0,0,5434186.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8208150.5,0,0,0
226.9814692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089058.5,0
226.9856295,0,0,0,0,1042343.3,0,0,1235798.4,1139576.1,0,1404161,0,0,0,0,0,0,0,0,0,0,0
227.0752182,0,0,0,0,0,0,1128976.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.0995206,0,0,0,0,1062764.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.2016523,1818870.1,1632759,0,1338836.6,3726897,0,1497881.8,4112743.5,3746953.5,1946939.6,1175563.8,1364103.3,0,0,1478912.3,3130326.8,1626162.8,2629687.3,1993252.1,2541069.8,3555246.5,0
227.2518779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037238.3,0,0,0,0,0
227.2620078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057719,0,0,0,0,0
227.3717412,0,0,0,0,0,0,0,0,0,0,0,0,1207266.6,0,0,0,0,0,0,0,0,0
227.3880822,0,0,0,1094749.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.5470981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035065.6,0,0,0
227.5939723,1140737.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.5995313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035026,0,0,0,0,0,0,0
227.6089115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032773.1,0
227.6637213,0,0,0,1059946.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.9531214,0,0,0,0,0,0,0,0,1071880,0,0,0,0,0,0,0,0,0,0,0,0,0
228.0608426,0,0,0,0,0,0,0,1095470.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.1606876,0,1072228.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.1639445,0,0,0,0,0,0,0,0,1034522.3,0,0,0,0,0,0,0,0,0,0,0,0,0
228.2030738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032728,0,0,0,0,0,0
228.2048799,0,0,0,0,1143138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.3624739,0,0,0,0,0,0,0,0,0,1070081.6,0,0,0,0,0,0,0,0,0,0,0,0
228.57381,0,0,0,0,0,1040292.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.5900839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082496.9,0,0,0,0
228.7586568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082685.4
228.9330591,0,0,0,0,0,0,0,1496700.3,1254943.6,0,1095659.6,0,0,0,1035608.6,1056715.9,1119410.8,1384085.5,0,0,0,1298889.3
228.9448264,0,0,0,0,0,0,1087200.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325002
228.9455898,5063727.5,10691405,4244501.5,0,8531593,6366643,8192288.5,9373181,7456545,8764328,7345644.5,5487874.5,2810528.8,2137625.8,6555737.5,6189132.5,7030707.5,7942294.5,5327765.5,3124609.8,3657747.8,3728074
228.9457218,0,0,0,3592621.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.9841771,1693873.1,1441103.1,1470999.9,1575855.6,2879627.5,1666996.3,1562147.5,4254721,3207972.3,3091370.3,1429742.8,1656325.4,1272100.1,0,1273051.6,2338895.5,1713462.8,1613976.6,1848216.3,0,1898006,1237196.6
229.0386093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044539,0,0,0,0,0
229.1446596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119395.5,0,0,0
229.3507524,0,0,0,0,0,0,0,0,0,1091011,0,0,0,0,0,0,0,0,0,0,0,0
229.5223192,0,0,0,0,0,0,0,0,0,0,0,1179695.5,0,0,0,0,0,0,0,0,0,0
229.5597874,0,0,0,0,0,0,0,0,0,1078609.6,0,0,0,0,0,0,0,0,0,0,0,0
229.593915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062270,0,0,0,0,0,0
229.601188,0,0,1110719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229.7211546,0,0,1069191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229.8146814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052807.1
229.8610639,0,0,0,0,0,0,0,0,0,0,0,0,1108465.8,0,0,0,0,0,0,0,0,0
229.98419,0,0,0,0,0,0,0,1061474.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.1907475,0,0,0,0,0,0,0,0,1054618.5,0,0,0,0,0,0,0,0,0,0,0,0,0
230.2588348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082476.5,0,0
230.4571038,0,1089380.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.481104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043397.2,0,0,0
230.535884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046455.4,0,0,0,0,0
230.6192622,0,0,0,0,0,0,0,1075620.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.7191684,0,0,0,0,0,0,0,0,0,0,0,0,1155651.3,0,0,0,0,0,0,0,0,0
230.7913408,0,0,0,0,0,0,0,0,0,0,1045736.5,0,0,0,0,0,0,0,0,0,0,0
230.8949407,0,0,0,0,0,0,0,2123458.8,2051300.8,2715701,1690736.3,0,0,0,1170529.1,0,2612567,3358495.3,0,0,0,0
230.8950729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145509.3,0,0,0
230.9805704,1525902,0,1237792.3,0,2005253.9,2004236.5,1188055.5,2948812.3,2081262.1,1771323.9,1617782.6,1270956.4,0,0,1466856.1,1196658.1,1120094.8,1140134.1,0,0,0,1256798.9
230.9806976,0,0,0,1217838.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.0874175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064110.8,0,0,0,0
231.1201931,0,0,0,1048248.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.4589631,0,0,0,0,0,1042980.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.5236919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041187.8,0,0,0,0,0,0
231.6464022,0,0,0,0,0,1257710.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232.1628022,0,0,0,0,0,0,0,0,0,1176606.5,0,0,0,0,0,0,0,0,0,0,0,0
232.1817255,0,0,0,0,0,0,0,0,1057143.3,0,0,0,0,0,0,0,0,0,0,0,0,0
232.3823265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038240,0,0,0,0
232.5789079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039633.1,0
232.6216397,1042162.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232.6717453,0,0,0,0,0,0,0,0,1057970.9,0,0,0,0,0,0,0,0,0,0,0,0,0
232.7070905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099075.8,0,0,0,0,0
232.922139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275133.9,0,0
232.9222792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698671,0,0,0,0,1621292.5,0
232.9240616,4823303.5,0,3382594,0,0,6738551.5,0,7676853.5,0,7460067,5698327.5,0,0,0,0,0,0,0,0,0,0,0
232.9246848,48886024,33518672,24396098,0,41178004,48820856,47960740,89633720,69317840,77411552,53793560,17963628,13541935,10953017,22617500,20570544,21292314,19841492,0,7089150,25195820,13170178
232.924804,0,0,0,23355590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21767376,0,0,0
232.9279228,1152519.6,0,0,0,0,0,1205028.4,2069685.9,1339602.9,2013667.5,1126167.9,0,0,0,0,0,0,0,0,0,0,0
232.9349201,4555016,4218961.5,3045187,3359431,5275030.5,3873400.3,4320933,4421047,4802260,4371172,3551512.5,4836973.5,3662896,3734330,4625309,6172080.5,3854619,3865557.5,3456721.5,2973695.3,5370669.5,4565506.5
232.9713973,0,0,0,1331786.1,0,0,0,0,0,0,0,0,0,0,0,0,1198622.8,1147737.1,0,0,0,0
233.2219518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088443.1,0,0,0,0,0,0,0
233.4793226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062487,0,0,0,0,0,0,0
233.5888942,0,0,0,0,0,0,0,0,1113448,0,0,0,0,0,0,0,0,0,0,0,0,0
233.9242834,6728018.5,5171361.5,3879841,3727647.5,5238761.5,7343799.5,6367001,11242555,8454485,9721155,6426486,2719963,1952166.3,1595541.1,2949641,2904093,3302275.8,3387452.8,3568941.5,1260025.3,3636608,2308445.5
233.9690067,0,0,0,0,0,1057850.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233.9805373,0,0,0,0,0,0,0,0,0,0,0,1108705.5,0,0,0,0,0,0,0,0,0,0
234.0773191,0,0,1051184.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.1866787,0,0,0,0,0,1058697.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.2620688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055950.3,0,0,0
234.4718291,0,0,0,0,0,0,0,0,0,0,1139948.8,0,0,0,0,0,0,0,0,0,0,0
234.4734008,0,1058000.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.5226128,0,0,0,0,0,0,1052514.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.5725616,1110279.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.8593483,0,1867251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.8934225,0,0,0,0,1076481.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.901173,0,0,0,0,0,0,0,0,0,0,1090137.4,0,0,0,0,0,0,0,0,0,0,0
234.9041712,1564067.6,0,1824773.3,0,1244994.1,1428475.9,1139474.6,1085895.5,1197788.1,0,0,0,1885218.9,2255351,1271423.1,1145872.5,0,0,0,1217532.4,0,1948861
234.9043456,0,0,0,1201534.5,0,0,0,0,0,0,0,1386574.9,0,0,0,0,1228017.4,0,2151822.3,0,1101654.6,0
234.9215321,3980709,3247864.5,1785351,0,3196483.8,4360957,3888021,7517386,5295582.5,6215082,4141531.5,1722193,1416997.1,1422584.8,2343041.3,2428562.5,1737715.4,1967278.3,0,0,2256344.3,1298110.6
234.9216738,0,0,0,2303872.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779343.9,0,0,0
234.9288876,0,0,0,0,0,0,0,1492939.3,1257567.8,0,1042652.3,0,0,0,0,0,0,0,0,0,0,0
234.9290401,0,0,0,0,0,0,0,0,0,1265323,0,0,0,0,0,0,0,0,0,0,0,0
235.0257062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060666.6,0,0,0,0
235.0258572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153353.1
235.0611355,0,0,0,0,0,0,0,0,0,1212345.1,0,0,0,0,0,0,0,0,0,0,0,0
235.2497142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068918.4,0
235.3748839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194299.4,0,0,0,0,0,0,0
235.3876046,0,0,0,0,0,0,0,1070095.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235.5720137,0,0,0,0,0,0,0,1069996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235.7227036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073762.8,0,0,0
235.7296816,0,0,0,0,0,0,0,0,0,0,0,0,1077009.4,0,0,0,0,0,0,0,0,0
235.8189965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063962.6
235.9894331,1678598.5,0,1800572.5,2425839.8,5131947.5,1398349.9,1514785.9,3329388.8,2869883.3,2767391.5,0,3914711.5,2617269.3,2342507.8,2851085.8,4180761.3,3244145.5,4320562,0,3195289.3,2581820.3,4185900.5
235.9896037,0,1518940.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300159.3,0,0,0
236.1053872,0,0,0,0,0,0,0,1422590.9,1207948.9,1285676.6,0,0,0,0,0,1154792.3,1460095.8,0,0,0,0,1304376.9
236.1055318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845824.9,0,0,1210823.5,0
236.3606534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064607,0,0,0,0,0
236.4190149,1130544.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236.5033393,0,0,0,0,0,0,0,0,0,0,0,0,1137277.4,0,0,0,0,0,0,0,0,0
236.8900587,0,0,0,0,0,0,1088607.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236.9108232,0,0,0,1158742.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236.9111597,0,0,2160360.5,0,0,0,0,0,0,0,2113468,0,0,0,0,0,0,0,0,0,0,1734032.3
236.9119024,13097570,32486840,12950249,13388375,24818956,18477976,23180450,19324418,14151434,20878986,15926460,16073811,10095672,7932630,22994832,14455700,21452516,21820332,10616420,8351272,8580759,15179664
236.9730705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200433.9,0,0
236.973259,0,0,0,0,0,0,0,1164299.1,0,0,0,1412443,0,0,0,1904284.9,0,2189748.5,0,0,0,0
236.9851073,0,0,0,0,0,1213086.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400152.5
236.9852961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514092.4,0,0,0
236.9858175,7604841.5,8247743.5,6154993.5,8862303,21890322,6920095,5657773,15461901,10720022,9532051,4187845,19129436,11660355,10361567,12294044,18078622,13252333,19903414,8738412,15639092,11714207,16215961
237.0040914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267872.6,0
237.0405042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163940.4,0
237.1749344,0,0,0,0,0,0,1042888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237.2033498,0,0,0,0,0,0,0,0,0,0,1063007.4,0,0,0,0,0,0,0,0,0,0,0
237.2304724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079003.4,0,0
237.4488341,0,0,0,0,0,0,1041007.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237.5976999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045810.2,0,0,0
237.8148061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060010.9,0,0,0,0
237.901528,0,0,0,0,1139959.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237.9016854,0,1111327.8,0,0,0,1257454.3,1308210.6,0,0,1246979.3,0,0,0,0,0,0,0,0,0,0,0,0
237.9114647,0,1924896.8,0,0,1522808.5,0,1325108,1386025.6,0,0,0,0,1094348.9,0,0,1163681.3,1117541.6,1149240.9,0,0,0,0
238.0807621,0,0,0,0,0,0,1108173.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.1175124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125524.6,0
238.1638814,0,0,0,0,0,0,0,0,0,0,0,0,1132211.5,0,0,0,0,0,0,0,0,0
238.1974737,0,0,0,0,1060248.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.2729295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071361.3,0,0,0
238.3000174,0,1053899.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.4404567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180351.1
238.7738293,0,0,1125716.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.8788166,4190009.8,3119243.8,0,1841477,2872296.3,0,4045767.5,6565716.5,6410318.5,8078208.5,4979125.5,6894956.5,3348835.3,1660364.9,9309380,10974384,12244968,11984073,0,4625780,5742439.5,4025459.3
238.8789513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467146.3,0,0,0
238.8907749,0,0,0,0,0,0,0,0,0,0,0,5176686.5,0,5264334.5,0,0,0,4011211,0,0,0,0
238.8913886,43193148,52868748,39343076,38253384,83834344,41907272,48141768,59971416,49002576,43849600,30021048,63772016,43595108,35910608,53432520,60175540,44660716,51057868,44939084,44577656,43333480,58275956
238.8947748,1147195.8,0,0,0,1488106,0,0,1138007.5,0,0,0,0,0,0,0,0,0,1117003.5,0,1082230.6,0,0
238.8949278,0,0,0,0,0,0,0,0,0,0,0,1184367,0,0,0,0,0,0,1228364.3,0,0,0
238.9077179,0,1440654.9,0,0,1292267.6,0,0,1200089.9,0,0,0,1112816.9,0,0,0,1254964.8,1277420.4,1522637.5,0,0,0,0
238.9087047,0,0,0,0,0,0,1142476.1,0,0,0,0,1056753,0,0,0,0,0,0,0,0,0,0
238.9089104,0,1286287,0,0,0,0,0,0,0,1267332.3,0,0,0,0,0,0,0,1139789.6,0,0,0,0
238.9815893,0,0,0,0,1272052.4,0,0,1136487.3,0,0,0,0,0,0,0,0,0,1335384.9,0,0,0,0
239.0229449,1095754.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433372,0,0,0
239.056115,0,0,0,0,0,0,0,1058548.8,0,0,0,0,0,0,0,0,0,1258212.4,0,0,0,0
239.0596768,1221199.1,0,0,0,1076349.6,0,0,1098101.4,0,0,0,0,0,0,0,0,0,0,0,1166996.1,0,1163657.1
239.0925759,0,0,0,0,0,0,0,0,0,1141404.5,0,0,0,0,0,0,0,0,1322084.5,0,0,0
239.1288573,0,0,0,0,1722885.9,0,0,2193794,0,0,0,0,0,0,0,1634006.5,0,2020335.6,0,0,0,0
239.1290251,0,0,0,0,0,0,0,0,0,1267233.3,0,1382034.3,0,0,0,0,1061387,0,0,0,1215363.3,0
