,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,kmass,kdefect,NOSC,GFE,AI,AI_Mod,DBE,DBE_O,DBE_AI,ElComposition,bs1_class,bs2_class,bs3_class
494.7798722,0,0,0,0,0,0,0,0,,None,495.7871486,0,0,NA,NA,NA,NA,NA,NA,494.227396574543,0.772603425456566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.7801569,0,0,0,0,0,0,0,0,,None,495.7874333,0,0,NA,NA,NA,NA,NA,NA,494.227680956645,0.772319043355139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.792569,0,0,0,0,0,0,0,0,,None,495.7998454,0,0,NA,NA,NA,NA,NA,NA,494.240079197183,0.75992080281685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.7928681,0,0,0,0,0,0,0,0,,None,495.8001446,0,1,NA,NA,NA,NA,NA,NA,494.240377963205,0.75962203679461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.7967435,0,0,0,0,0,0,0,0,,None,495.80402,0,0,NA,NA,NA,NA,NA,NA,494.244249035899,0.755750964100855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8006189,0,0,0,0,0,0,0,0,,None,495.8078954,0,0,NA,NA,NA,NA,NA,NA,494.248120108593,0.7518798914071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8009974,0,0,0,0,0,0,0,0,,None,495.8082739,0,1,NA,NA,NA,NA,NA,NA,494.248498185956,0.751501814043593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8029088,0,0,0,0,0,0,0,0,,None,495.8101853,0,0,NA,NA,NA,NA,NA,NA,494.25040745167,0.749592548329929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8032425,0,0,0,0,0,0,0,0,,None,495.8105189,0,0,NA,NA,NA,NA,NA,NA,494.250740779058,0.749259220942292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8036105,0,0,0,0,0,0,0,0,,None,495.810887,0,0,NA,NA,NA,NA,NA,NA,494.251108368146,0.748891631854406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8089974,0,0,0,0,0,0,0,0,,None,495.8162739,0,1,NA,NA,NA,NA,NA,NA,494.256489253085,0.743510746915092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8094567,0,0,0,0,0,0,0,0,,None,495.8167331,0,0,NA,NA,NA,NA,NA,NA,494.256948040226,0.743051959773538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8097885,0,0,0,0,0,0,0,0,,None,495.8170649,0,0,NA,NA,NA,NA,NA,NA,494.257279469736,0.742720530264364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8152223,0,0,0,0,0,0,0,0,,None,495.8224987,0,1,NA,NA,NA,NA,NA,NA,494.262707202306,0.73729279769401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8154977,0,0,0,0,0,0,0,0,,None,495.8227741,0,1,NA,NA,NA,NA,NA,NA,494.262982294792,0.737017705208132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.815855,0,0,0,0,0,0,0,0,,None,495.8231314,0,0,NA,NA,NA,NA,NA,NA,494.263339195827,0.736660804172516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8216567,0,0,0,0,0,0,0,0,,None,495.8289332,0,0,NA,NA,NA,NA,NA,NA,494.269134417597,0.730865582402544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8512441,0,0,0,0,0,0,0,0,,None,495.8585205,0,2,NA,NA,NA,NA,NA,NA,494.298688780042,0.701311219957745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8520689,0,0,0,0,0,0,0,0,,None,495.8593454,0,0,NA,NA,NA,NA,NA,NA,494.299512659063,0.700487340936775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.8867032,0,0,0,0,0,0,0,0,,None,495.8939796,0,1,NA,NA,NA,NA,NA,NA,494.334108286094,0.66589171390558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.9687791,18,8,17,0,0,0,0,0,CHO,ConHC,495.9760556,0.188061605,6,C18H8O17,0.944444444444444,0.444444444444444,0,0,NA,494.416092539411,0.583907460588705,1.44444444444444,19.1333333333333,0,0.684210526315789,15,-2,-2,CHO,Other,Cond Hydrocarbon,Other
494.9693447,21,9,9,2,0,1,1,0,CHONSP,ConHC,495.9766212,0.032079117,5,C21H9N2O9SP,0.428571428571429,0.428571428571429,0.0952380952380952,0.0476190476190476,2,494.416657507857,0.583342492142719,0.571428571428572,44.0142857142857,0.75,0.84,19,10,6,CHNOSP,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical
494.9698873,19,12,12,0,0,2,0,0,CHOS,ConHC,495.9771638,-0.295514395,6,C19H12O12S2,0.631578947368421,0.631578947368421,0,0,NA,494.417199501985,0.582800498014763,0.842105263157895,36.3,0,0.545454545454545,14,2,0,CHOS,Cond Hydrocarbon,Cond Hydrocarbon,Other
495.0423905,21,20,10,0,0,2,0,0,CHOS,Lignin,496.049667,0.244458945,4,C21H20O10S2,0.476190476190476,0.952380952380952,0,0,NA,494.489621744264,0.510378255735588,0.190476190476191,54.8714285714286,0,0.357142857142857,12,2,0,CHOS,Lignin,Lignin,Other
495.0781114,21,20,14,0,0,0,0,0,CHO,Tannin,496.0853878,-0.16628416,7,C21H20O14,0.666666666666667,0.952380952380952,0,0,NA,494.525302757988,0.474697242011644,0.380952380952381,49.4428571428571,0,0.357142857142857,12,-2,-2,CHO,Tannin,Tannin,Other
495.0784181,21,20,14,0,0,0,0,0,CHO,Tannin,496.0856946,-0.784582936,5,C21H20O14,0.666666666666667,0.952380952380952,0,0,NA,494.525609115524,0.474390884475554,0.380952380952381,49.4428571428571,0,0.357142857142857,12,-2,-2,CHO,Tannin,Tannin,Other
495.1137647,35,16,2,2,0,0,0,0,CHON,ConHC,496.1210411,0.275399473,6,C35H16N2O2,0.0571428571428571,0.457142857142857,0.0571428571428571,0,NA,494.560916247195,0.439083752804947,-0.171428571428572,65.1857142857143,0.806451612903226,0.8125,29,27,25,CHNO,Other,Cond Hydrocarbon,Other
495.1144479,22,24,13,0,0,0,0,0,CHO,Lignin,496.1217244,-0.067592932,7,C22H24O13,0.590909090909091,1.09090909090909,0,0,NA,494.561598684328,0.438401315672138,0.0909090909090908,57.7090909090909,0,0.290322580645161,11,-2,-2,CHO,Lignin,Lignin,Other
495.1148524,25,25,5,2,0,1,1,0,CHONSP,Lignin,496.1221289,0.101313218,6,C25H25N2O5SP,0.2,1,0.08,0.04,2,494.56200273266,0.43799726734045,-0.48,73.98,0.375,0.459459459459459,15,10,6,CHNOSP,Other,Lignin,Phytochemical
495.1188266,30,25,3,0,0,1,1,0,CHOSP,UnsatHC,496.1261031,0.199092236,7,C30H25O3SP,0.1,0.833333333333333,0,0.0333333333333333,0,494.565972495032,0.43402750496773,-0.733333333333333,81.2,0.56,0.584905660377358,19,16,14,CHOSP,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical
495.1507872,23,28,12,0,0,0,0,0,CHO,Lignin,496.1580637,0.025536786,5,C23H28O12,0.521739130434783,1.21739130434783,0,0,NA,494.597897407541,0.40210259245913,-0.173913043478261,65.2565217391304,0,0.235294117647059,10,-2,-2,CHO,Lignin,Lignin,Other
495.1511288,23,28,12,0,0,0,0,0,CHO,Lignin,496.1584053,-0.662868794,4,C23H28O12,0.521739130434783,1.21739130434783,0,0,NA,494.598238626107,0.401761373892782,-0.173913043478261,65.2565217391304,0,0.235294117647059,10,-2,-2,CHO,Lignin,Lignin,Other
495.1871165,24,32,11,0,0,0,0,0,CHO,Lignin,496.194393,0.138856217,4,C24H32O11,0.458333333333333,1.33333333333333,0,0,NA,494.63418614192,0.365813858080116,-0.416666666666667,72.175,0,0.189189189189189,9,-2,-2,CHO,Lignin,Lignin,Other
495.1875414,24,32,11,0,0,0,0,0,CHO,Lignin,496.1948179,-0.717510156,3,C24H32O11,0.458333333333333,1.33333333333333,0,0,NA,494.634610567473,0.365389432527252,-0.416666666666667,72.175,0,0.189189189189189,9,-2,-2,CHO,Lignin,Lignin,Other
495.2232654,0,0,0,0,0,0,0,0,,None,496.2305418,0,2,NA,NA,NA,NA,NA,NA,494.670294677735,0.329705322264772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.2236901,25,36,10,0,0,0,0,0,CHO,Lignin,496.2309666,-0.240167605,3,C25H36O10,0.4,1.44,0,0,NA,494.670718903511,0.329281096488614,-0.64,78.54,0,0.15,8,-2,-2,CHO,Lignin,Lignin,Other
495.2239869,25,36,10,0,0,0,0,0,CHO,Lignin,496.2312634,-0.838288506,3,C25H36O10,0.4,1.44,0,0,NA,494.671015372102,0.328984627898137,-0.64,78.54,0,0.15,8,-2,-2,CHO,Lignin,Lignin,Other
495.2244,26,40,5,0,0,2,0,0,CHOS,Lipid,496.2316764,0.079306129,3,C26H40O5S2,0.192307692307692,1.53846153846154,0,0,NA,494.671428010831,0.328571989169291,-1,88.8,0,0.116279069767442,7,2,0,CHOS,Other,Lipid,Other
495.2450718,25,41,4,2,0,1,1,0,CHONSP,Lipid,496.2523483,0.235173606,2,C25H41N2O4SP,0.16,1.64,0.08,0.04,2,494.692076728514,0.307923271485834,-1.2,94.5,0,0.0526315789473684,7,3,-1,CHNOSP,Lipid,Lipid,Lipid
495.4203307,0,0,0,0,0,0,0,0,,None,496.4276072,0,0,NA,NA,NA,NA,NA,NA,494.867139932861,0.132860067139234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.7385231,0,0,0,0,0,0,0,0,,None,496.7457995,0,0,NA,NA,NA,NA,NA,NA,495.184977036384,0.815022963615661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.7388095,0,0,0,0,0,0,0,0,,None,496.746086,0,0,NA,NA,NA,NA,NA,NA,495.185263116588,0.814736883412479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.7446773,0,0,0,0,0,0,0,0,,None,496.7519538,0,0,NA,NA,NA,NA,NA,NA,495.19112436455,0.80887563545042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.7760178,0,0,0,0,0,0,0,0,,None,496.7832943,0,0,NA,NA,NA,NA,NA,NA,495.222429869467,0.777570130532695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.7765164,0,0,0,0,0,0,0,0,,None,496.7837928,0,0,NA,NA,NA,NA,NA,NA,495.222927912726,0.777072087273893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.7839865,0,0,0,0,0,0,0,0,,None,496.7912629,0,0,NA,NA,NA,NA,NA,NA,495.230389671546,0.769610328454235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.7877119,0,0,0,0,0,0,0,0,,None,496.7949884,0,0,NA,NA,NA,NA,NA,NA,495.234110911731,0.765889088269205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.7917841,0,0,0,0,0,0,0,0,,None,496.7990606,0,0,NA,NA,NA,NA,NA,NA,495.238178564676,0.761821435324123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.7922853,0,0,0,0,0,0,0,0,,None,496.7995617,0,0,NA,NA,NA,NA,NA,NA,495.238679205031,0.761320794968526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.7939318,0,0,0,0,0,0,0,0,,None,496.8012083,0,0,NA,NA,NA,NA,NA,NA,495.240323866535,0.759676133465121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.7942986,0,0,0,0,0,0,0,0,,None,496.8015751,0,0,NA,NA,NA,NA,NA,NA,495.240690256963,0.759309743037306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.8076811,0,0,0,0,0,0,0,0,,None,496.8149576,0,0,NA,NA,NA,NA,NA,NA,495.254057813944,0.745942186056311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.8361276,0,0,0,0,0,0,0,0,,None,496.8434041,0,0,NA,NA,NA,NA,NA,NA,495.282472550328,0.717527449672332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.8364447,0,0,0,0,0,0,0,0,,None,496.8437212,0,1,NA,NA,NA,NA,NA,NA,495.282789296251,0.71721070374906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.2754749,0,0,0,0,0,0,0,0,,None,497.2827513,0,0,NA,NA,NA,NA,NA,NA,495.721329271208,0.278670728792463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.2757864,0,0,0,0,0,0,0,0,,None,497.2830628,0,3,NA,NA,NA,NA,NA,NA,495.721640423384,0.27835957661614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.2761268,22,43,11,1,0,0,0,0,CHON,Protein,497.2834033,0.418116586,2,C22H43NO11,0.5,1.95454545454545,0.0454545454545455,0,NA,495.72198044329,0.278019556709864,-0.818181818181818,83.6181818181818,0,0,2,-9,-10,CHNO,Protein,Protein,Other
496.2765637,22,43,11,1,0,0,0,0,CHON,Protein,497.2838401,-0.460324179,4,C22H43NO11,0.5,1.95454545454545,0.0454545454545455,0,NA,495.722416855444,0.277583144556274,-0.818181818181818,83.6181818181818,0,0,2,-9,-10,CHNO,Protein,Protein,Other
496.2837324,0,0,0,0,0,0,0,0,,None,497.2910088,0,1,NA,NA,NA,NA,NA,NA,495.729577550809,0.270422449190733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.2841347,27,48,1,1,0,2,1,0,CHONSP,Lipid,497.2914112,0.164702763,2,C27H48NOS2P,0.037037037037037,1.77777777777778,0.037037037037037,0.037037037037037,1,495.729979401597,0.270020598402539,-1.62962962962963,106.744444444444,0,0.0222222222222222,5,4,0,CHNOSP,Lipid,Lipid,Lipid
496.7268637,0,0,0,0,0,0,0,0,,None,497.7341402,0,0,NA,NA,NA,NA,NA,NA,496.172214046441,0.827785953559044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7607871,0,0,0,0,0,0,0,0,,None,497.7680635,0,0,NA,NA,NA,NA,NA,NA,496.206099567269,0.793900432730538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7612113,0,0,0,0,0,0,0,0,,None,497.7684878,0,0,NA,NA,NA,NA,NA,NA,496.206523293604,0.793476706396063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7669664,0,0,0,0,0,0,0,0,,None,497.7742429,0,0,NA,NA,NA,NA,NA,NA,496.212271967408,0.787728032592156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7674602,0,0,0,0,0,0,0,0,,None,497.7747367,0,0,NA,NA,NA,NA,NA,NA,496.212765216026,0.787234783973645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7678935,0,0,0,0,0,0,0,0,,None,497.77517,0,0,NA,NA,NA,NA,NA,NA,496.2131980322,0.786801967800272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7738519,0,0,0,0,0,0,0,0,,None,497.7811283,0,0,NA,NA,NA,NA,NA,NA,496.219149778997,0.780850221002936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7742354,0,0,0,0,0,0,0,0,,None,497.7815119,0,0,NA,NA,NA,NA,NA,NA,496.219532850778,0.780467149222488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7744951,0,0,0,0,0,0,0,0,,None,497.7817715,0,0,NA,NA,NA,NA,NA,NA,496.219792260794,0.780207739205821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7819687,0,0,0,0,0,0,0,0,,None,497.7892451,0,0,NA,NA,NA,NA,NA,NA,496.227257515706,0.772742484294383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7823175,0,0,0,0,0,0,0,0,,None,497.789594,0,0,NA,NA,NA,NA,NA,NA,496.227605926232,0.7723940737676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7861353,0,0,0,0,0,0,0,0,,None,497.7934117,0,0,NA,NA,NA,NA,NA,NA,496.231419463243,0.768580536757156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7867277,0,0,0,0,0,0,0,0,,None,497.7940042,0,0,NA,NA,NA,NA,NA,NA,496.232011201764,0.767988798236331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7902826,0,0,0,0,0,0,0,0,,None,497.797559,0,0,NA,NA,NA,NA,NA,NA,496.235562132331,0.764437867669358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7908518,0,0,0,0,0,0,0,0,,None,497.7981282,0,1,NA,NA,NA,NA,NA,NA,496.236130696757,0.763869303243212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.793663,0,0,0,0,0,0,0,0,,None,497.8009395,0,0,NA,NA,NA,NA,NA,NA,496.238938757746,0.761061242254243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7939764,0,0,0,0,0,0,0,0,,None,497.8012529,0,0,NA,NA,NA,NA,NA,NA,496.239251807801,0.760748192199458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7987833,0,0,0,0,0,0,0,0,,None,497.8060598,0,0,NA,NA,NA,NA,NA,NA,496.244053340373,0.755946659626943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7991371,0,0,0,0,0,0,0,0,,None,497.8064136,0,0,NA,NA,NA,NA,NA,NA,496.244406745317,0.755593254683163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.7993977,0,0,0,0,0,0,0,0,,None,497.8066742,0,0,NA,NA,NA,NA,NA,NA,496.244667054328,0.755332945671512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.8325959,0,0,0,0,0,0,0,0,,None,497.8398723,0,1,NA,NA,NA,NA,NA,NA,496.277828184922,0.722171815078184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496.8329475,0,0,0,0,0,0,0,0,,None,497.840224,0,0,NA,NA,NA,NA,NA,NA,496.278179392322,0.721820607677898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497.0574892,20,18,15,0,0,0,0,0,CHO,Tannin,498.0647657,-0.393083184,6,C20H18O15,0.75,0.9,0,0,NA,496.502470367054,0.497529632946055,0.6,43.2,0,0.36,12,-3,-3,CHO,Tannin,Tannin,Other
497.063527,27,18,4,2,0,2,0,0,CHONS,ConHC,498.0708035,-0.010054101,7,C27H18N2O4S2,0.148148148148148,0.666666666666667,0.0740740740740741,0,NA,496.508501425193,0.491498574807451,0,60.3,0.631578947368421,0.666666666666667,20,16,12,CHNOS,Cond Hydrocarbon,Cond Hydrocarbon,Other
497.0935612,21,22,14,0,0,0,0,0,CHO,Tannin,498.1008377,0.236423441,7,C21H22O14,0.666666666666667,1.04761904761905,0,0,NA,496.538502088736,0.461497911263507,0.285714285714286,52.1571428571429,0,0.285714285714286,11,-3,-3,CHO,Tannin,Tannin,Other
497.0939966,24,23,6,2,0,1,1,0,CHONSP,Lignin,498.1012731,0.342468817,5,C24H23N2O6SP,0.25,0.958333333333333,0.0833333333333333,0.0416666666666667,2,496.538937002565,0.461062997435022,-0.333333333333333,69.8,0.357142857142857,0.470588235294118,15,9,5,CHNOSP,Other,Lignin,Phytochemical
497.0944278,22,26,9,0,0,2,0,0,CHOS,Lignin,498.1017043,0.239904814,5,C22H26O9S2,0.409090909090909,1.18181818181818,0,0,NA,496.539367721083,0.460632278916819,-0.181818181818182,65.4818181818182,0,0.225806451612903,10,1,-1,CHOS,Lignin,Lignin,Other
497.1195783,16,26,12,4,0,1,0,0,CHONS,Carb,498.1268548,-0.123971047,7,C16H26N4O12S,0.75,1.625,0.25,0,NA,496.56449013781,0.435509862189804,0.75,38.925,0,0,6,-6,-11,CHNOS,Carbohydrate,Carbohydrate,Protein
497.1200451,24,22,10,2,0,0,0,0,CHON,Lignin,498.1273216,0.247691458,5,C24H22N2O10,0.416666666666667,0.916666666666667,0.0833333333333333,0,NA,496.564956416577,0.435043583422839,0.166666666666667,55.55,0.25,0.470588235294118,15,5,3,CHNO,Lignin,Lignin,Other
497.1301333,22,26,13,0,0,0,0,0,CHO,Lignin,498.1374097,-0.138155541,8,C22H26O13,0.590909090909091,1.18181818181818,0,0,NA,496.575033352003,0.424966647997053,0,60.3,0,0.225806451612903,10,-3,-3,CHO,Lignin,Lignin,Other
497.1304928,25,27,5,2,0,1,1,0,CHONSP,Lignin,498.1377692,0.120361337,5,C25H27N2O5SP,0.2,1.08,0.08,0.04,2,496.575392450582,0.424607549417999,-0.56,76.26,0.3125,0.405405405405405,14,9,5,CHNOSP,Other,Lignin,Phytochemical
497.1308091,23,30,8,0,0,2,0,0,CHOS,Lignin,498.1380856,0.248463621,4,C23H30O8S2,0.347826086956522,1.30434782608696,0,0,NA,496.575708397399,0.424291602601386,-0.434782608695652,72.6913043478261,0,0.176470588235294,9,1,-1,CHOS,Lignin,Lignin,Other
497.1656825,15,34,14,2,0,1,0,0,CHONS,Other,498.1729589,0.232006065,7,C15H34N2O14S,0.933333333333333,2.26666666666667,0.133333333333333,0,NA,496.610542857449,0.389457142551407,0.133333333333333,56.5,0,0,0,-14,-17,CHNOS,Other,Carbohydrate,Other
497.1665693,23,30,12,0,0,0,0,0,CHO,Lignin,498.1738458,-0.239519235,4,C23H30O12,0.521739130434783,1.30434782608696,0,0,NA,496.61142866724,0.388571332760193,-0.260869565217392,67.7347826086957,0,0.176470588235294,9,-3,-3,CHO,Lignin,Lignin,Other
497.1669044,23,30,12,0,0,0,0,0,CHO,Lignin,498.1741808,-0.912159286,5,C23H30O12,0.521739130434783,1.30434782608696,0,0,NA,496.611763393064,0.388236606935834,-0.260869565217392,67.7347826086957,0,0.176470588235294,9,-3,-3,CHO,Lignin,Lignin,Other
497.1672132,24,34,7,0,0,2,0,0,CHOS,Lignin,498.1744897,0.211076398,5,C24H34O7S2,0.291666666666667,1.41666666666667,0,0,NA,496.612071848255,0.387928151744688,-0.666666666666667,79.3,0,0.135135135135135,8,1,-1,CHOS,Lignin,Lignin,Other
497.1675181,34,27,2,0,0,0,1,0,CHOP,ConHC,498.1747945,0.14467062,4,C34H27O2P,0.0588235294117647,0.794117647058823,0,0.0294117647058824,0,496.612376407801,0.387623592198736,-0.823529411764706,83.7705882352941,0.612903225806452,0.625,22,20,19,CHOP,Unsat Hydrocarbon,Cond Hydrocarbon,Phytochemical
497.2017867,18,35,10,4,0,0,1,0,CHONP,AminoSugar,498.2090632,0.033462225,5,C18H35N4O10P,0.555555555555556,1.94444444444444,0.222222222222222,0.0555555555555556,4,496.646606743176,0.353393256823608,-0.444444444444445,72.9666666666667,0,0,4,-6,-11,CHNOP,Other,Amino Sugar,Protein
497.2026906,24,34,11,0,0,0,0,0,CHO,Lignin,498.2099671,0.290749368,3,C24H34O11,0.458333333333333,1.41666666666667,0,0,NA,496.647509633874,0.35249036612646,-0.5,74.55,0,0.135135135135135,8,-3,-3,CHO,Lignin,Lignin,Other
497.2031425,24,34,11,0,0,0,0,0,CHO,Lignin,498.210419,-0.616262128,3,C24H34O11,0.458333333333333,1.41666666666667,0,0,NA,496.647961029278,0.352038970722049,-0.5,74.55,0,0.135135135135135,8,-3,-3,CHO,Lignin,Lignin,Other
497.203445,27,35,3,2,0,1,1,0,CHONSP,UnsatHC,498.2107214,-0.243341222,4,C27H35N2O3SP,0.111111111111111,1.2962962962963,0.0740740740740741,0.037037037037037,2,496.648263191504,0.351736808496241,-0.962962962962963,87.7444444444444,0.25,0.302325581395349,12,9,5,CHNOSP,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical
497.2677433,0,0,0,0,0,0,0,0,,None,498.2750198,0,3,NA,NA,NA,NA,NA,NA,496.712489695448,0.287510304552427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497.2812193,0,0,0,0,0,0,0,0,,None,498.2884957,0,3,NA,NA,NA,NA,NA,NA,496.725950648026,0.27404935197444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497.2816907,0,0,0,0,0,0,0,0,,None,498.2889672,0,3,NA,NA,NA,NA,NA,NA,496.726421521656,0.273578478343836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497.2821886,22,47,6,2,0,1,1,0,CHONSP,Lipid,498.289465,-0.442677068,2,C22H47N2O6SP,0.272727272727273,2.13636363636364,0.0909090909090909,0.0454545454545455,2,496.726918865697,0.273081134303482,-1.45454545454545,101.754545454545,0,0,1,-5,-9,CHNOSP,Lipid,Lipid,Lipid
497.2900767,22,46,8,2,0,1,0,0,CHONS,Protein,498.2973532,0.268881597,3,C22H46N2O8S,0.363636363636364,2.09090909090909,0.0909090909090909,0,NA,496.734798157774,0.265201842226418,-1,88.8,0,0,1,-7,-10,CHNOS,Other,Protein,Other
497.2905067,0,0,0,0,0,0,0,0,,None,498.2977831,0,0,NA,NA,NA,NA,NA,NA,496.735227677632,0.264772322368231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497.290906,30,42,6,0,0,0,0,0,CHO,Lignin,498.2981824,-0.086994395,2,C30H42O6,0.2,1.4,0,0,NA,496.73562653177,0.26437346823019,-1,88.8,0.166666666666667,0.259259259259259,10,4,4,CHO,Other,Lignin,Other
497.2980866,34,43,1,0,0,0,1,0,CHOP,UnsatHC,498.305363,-0.422485816,3,C34H43OP,0.0294117647058824,1.26470588235294,0,0.0294117647058824,0,496.742799113848,0.257200886152305,-1.35294117647059,98.8588235294118,0.375,0.384615384615385,14,13,12,CHOP,Other,Unsat Hydrocarbon,Phytochemical
497.2986552,0,0,0,0,0,0,0,0,,None,498.3059317,0,3,NA,NA,NA,NA,NA,NA,496.743367078944,0.256632921056166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497.2990149,0,0,0,0,0,0,0,0,,None,498.3062914,0,2,NA,NA,NA,NA,NA,NA,496.7437263773,0.256273622700405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497.4255497,0,0,0,0,0,0,0,0,,None,498.4328262,0,0,NA,NA,NA,NA,NA,NA,496.870119887412,0.129880112588467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497.4259361,28,58,1,4,0,1,0,0,CHONS,Lipid,498.4332126,-0.159243251,1,C28H58N4OS,0.0357142857142857,2.07142857142857,0.142857142857143,0,NA,496.870505855954,0.129494144046134,-1.5,103.05,0,0,2,1,-4,CHNOS,Lipid,Lipid,Other
497.4520733,0,0,0,0,0,0,0,0,,None,498.4593498,0,1,NA,NA,NA,NA,NA,NA,496.896613870923,0.103386129077194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497.4526222,0,0,0,0,0,0,0,0,,None,498.4598986,0,0,NA,NA,NA,NA,NA,NA,496.897162158016,0.102837841983785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497.4529455,0,0,0,0,0,0,0,0,,None,498.460222,0,0,NA,NA,NA,NA,NA,NA,496.897485097016,0.102514902983501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497.7383951,0,0,0,0,0,0,0,0,,None,498.7456715,0,0,NA,NA,NA,NA,NA,NA,497.182615961443,0.817384038556952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
