OTU ID	ICR_10_pp1	ICR_10_pp2	ICR_10_pp3	ICR_4_pp1	ICR_5_pp1	ICR_6_pp1	ICR_6_pp2	ICR_6_pp3	ICR_7_pp1	ICR_7_pp2	ICR_7_pp3	ICR_8_pp1	ICR_8_pp2	ICR_8_pp3	ICR_9_pp2	ICR_9_pp3	River_at_ICR10	River_at_ICR2_1	River_at_ICR2_2	River_at_ICR3	River_at_ICR7	River_at_ICR8	River_at_ICR9	taxonomy
OTU_3620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	2	"k__Bacteria,p__Planctomycetes,c__Planctomycetacia,o__Planctomycetales,f__Planctomycetaceae,g__?,s__?"
OTU_3621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	"k__Bacteria,p__Fibrobacteres,c__Chitinivibrionia,o__possible_order_07,f__?,g__?,s__?"
OTU_3622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	"k__Bacteria,p__Ca._Dependentiae_(TM6),c__?,o__?,f__?,g__?,s__?"
OTU_3623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	"k__Bacteria,p__Planctomycetes,c__Planctomycetacia,o__Planctomycetales,f__?,g__?,s__?"
OTU_3624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bdellovibrionaceae,g__?,s__?"
OTU_3625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	"k__Bacteria,p__Planctomycetes,c__Pla4_lineage,o__?,f__?,g__?,s__?"
OTU_3626	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	"k__Bacteria,p__Ca._Parcubacteria,c__Candidatus_Azambacteria,o__?,f__?,g__?,s__?"
OTU_3627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__?,f__?,g__?,s__?"
OTU_3628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	"k__?,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_3629	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	"k__Bacteria,p__Ca._Latescibacteria_(WS3),c__?,o__?,f__?,g__?,s__?"
OTU_363	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria,p__Chloroflexi,c__Dehalococcoidia_(subdiv._6),o__vadinBA26,f__?,g__?,s__?"
OTU_3630	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	1	"k__Bacteria,p__Chloroflexi,c__?,o__?,f__?,g__?,s__?"
OTU_3631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	"k__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Chlamydiales,f__?,g__?,s__?"
OTU_3632	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Defluviicoccus,s__?"
OTU_3633	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	"k__Bacteria,p__Ca._Microgenomates_(OP11),c__Candidatus_Woesebacteria,o__?,f__?,g__?,s__?"
OTU_3634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	"k__Bacteria,p__Chloroflexi,c__JG30-KF-CM66,o__?,f__?,g__?,s__?"
OTU_3635	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__?,o__?,f__?,g__?,s__?"
OTU_3636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__?,g__?,s__?"
OTU_3637	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	5	1	0	1	"k__Bacteria,p__Verrucomicrobia,c__OPB35_soil_group,o__?,f__?,g__?,s__?"
OTU_3638	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	3	"k__Bacteria,p__Acidobacteria,c__Acidobacteria_group_15,o__?,f__?,g__?,s__?"
OTU_3639	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Acidobacteria,c__Acidobacteria_clade_RB25,o__Acidobacteria_group_22,f__?,g__?,s__?"
OTU_364	0	8	0	0	32	0	0	0	0	0	0	0	0	0	0	0	16	0	0	22	2	0	6	"k__Archaea,p__Ca._Woesearchaeota,c__Pacearchaeota,o__?,f__?,g__?,s__?"
OTU_3640	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__?,f__?,g__?,s__?"
OTU_3641	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	"k__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Chlamydiales,f__?,g__?,s__?"
OTU_3642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Ca._Parcubacteria,c__?,o__?,f__?,g__?,s__?"
OTU_3643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Coxiellaceae,g__Coxiella,s__?"
OTU_3644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	"k__Bacteria,p__Ca._Parcubacteria,c__Candidatus_Jorgensenbacteria,o__?,f__?,g__?,s__?"
OTU_3645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Ca._Peregrinibacteria,c__Candidatus_Peribacteria,o__?,f__?,g__?,s__?"
OTU_3646	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	0	0	"k__Bacteria,p__Ca._Omnitrophica_(OP3),c__?,o__?,f__?,g__?,s__?"
OTU_3647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	"k__Archaea,p__Ca._Woesearchaeota,c__?,o__?,f__?,g__?,s__?"
OTU_3648	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	"k__Bacteria,p__Ca._Omnitrophica_(OP3),c__?,o__?,f__?,g__?,s__?"
OTU_3649	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	4	1	0	0	"k__Bacteria,p__Acidobacteria,c__Acidobacteria_group_25,o__?,f__?,g__?,s__?"
OTU_365	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_3650	0	5	2	1	0	5	0	0	0	0	0	0	0	0	0	5	8	0	0	1	2	0	7	"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Nitrosomonadales,f__Nitrosomonadaceae,g__?,s__?"
OTU_3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Ca._Peregrinibacteria,c__Candidatus_Peribacteria,o__?,f__?,g__?,s__?"
OTU_3652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	"k__Bacteria,p__Ca._Dependentiae_(TM6),c__?,o__?,f__?,g__?,s__?"
OTU_3653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__ASC21,f__?,g__?,s__?"
OTU_3654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__X35,f__?,g__?,s__?"
OTU_3655	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Acidobacteria,c__Blastocatellia_(Acidobacteria_group_4),o__Blastocatellales,f__?,g__?,s__?"
OTU_3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	"k__Bacteria,p__Planctomycetes,c__Planctomycetacia,o__Planctomycetales,f__?,g__?,s__?"
OTU_3657	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Ca._Parcubacteria,c__Candidatus_Magasanikbacteria,o__?,f__?,g__?,s__?"
OTU_3658	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	"k__Bacteria,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_3659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Ca._Dependentiae_(TM6),c__?,o__?,f__?,g__?,s__?"
OTU_366	0	1	0	12	0	6	0	23	1	0	4	0	0	0	0	2	1	22	10	1	2	0	1	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,s__?"
OTU_3660	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	"k__Bacteria,p__Chlamydiae,c__Chlamydiia,o__?,f__?,g__?,s__?"
OTU_3661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__?,g__?,s__?"
OTU_3662	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__?,g__?,s__?"
OTU_3663	0	1	0	0	40	0	0	0	0	0	0	0	0	0	0	0	11	0	0	19	1	0	1	"k__Bacteria,p__Ca._Omnitrophica_(OP3),c__Ca._Omnitrophus_class_incertae_sedis,o__Ca._Omnitrophus_order_incertae_sedis,f__Ca._Omnitrophus_family_incertae_sedis,g__Ca._Omnitrophus,s__?"
OTU_3664	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	"k__Bacteria,p__Acidobacteria,c__Acidobacteria_group_5,o__?,f__?,g__?,s__?"
OTU_3665	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	"k__Bacteria,p__Acidobacteria,c__AT-s3-28,o__?,f__?,g__?,s__?"
OTU_3666	0	39	0	0	3	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	7	"k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__?,f__?,g__?,s__?"
OTU_3667	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	"k__Bacteria,p__Chloroflexi,c__?,o__?,f__?,g__?,s__?"
OTU_3668	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	3	0	0	"k__Bacteria,p__Acidobacteria,c__Blastocatellia_(Acidobacteria_group_4),o__Blastocatellales,f__Blastocatellaceae,g__?,s__?"
OTU_3669	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	4	0	0	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__A0839,g__?,s__?"
OTU_367	0	3	0	4	0	0	0	23	0	0	6	0	0	0	0	0	1	20	16	7	22	0	2	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__?,s__?"
OTU_3670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Ca._Parcubacteria,c__?,o__?,f__?,g__?,s__?"
OTU_3671	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	1	"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__?,g__?,s__?"
OTU_3672	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	"k__Bacteria,p__Elusimicrobia,c__Elusimicrobia_(class),o__Lineage_IIc,f__?,g__?,s__?"
OTU_3673	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	"k__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__?,g__?,s__?"
OTU_3674	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Ca._Nitrosotaleales,f__?,g__?,s__?"
OTU_3675	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Nitrosomonadales,f__Nitrosomonadaceae,g__?,s__?"
OTU_3676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Ca._Peregrinibacteria,c__?,o__?,f__?,g__?,s__?"
OTU_3677	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	"k__Bacteria,p__Ca._Gracilibacteria,c__?,o__?,f__?,g__?,s__?"
OTU_3678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_3679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	1	0	0	"k__Bacteria,p__Planctomycetes,c__OM190,o__?,f__?,g__?,s__?"
OTU_368	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	17	0	0	0	3	5	0	1	"k__Bacteria,p__Cyanobacteria,c__Melainabacteria,o__Obscuribacterales,f__?,g__?,s__?"
OTU_3680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Cyanobacteria,c__Ca._Melainabacteria,o__Caenarcaniphilales,f__?,g__?,s__?"
OTU_3681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	1	"k__Bacteria,p__Planctomycetes,c__Planctomycetacia,o__Planctomycetales,f__Planctomycetaceae,g__?,s__?"
OTU_3682	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	"k__Bacteria,p__Ca._Latescibacteria_(WS3),c__?,o__?,f__?,g__?,s__?"
OTU_3683	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Ca._Parcubacteria,c__?,o__?,f__?,g__?,s__?"
OTU_3684	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Haliangiaceae,g__?,s__?"
OTU_3685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Ca._Parcubacteria,c__Candidatus_Azambacteria,o__?,f__?,g__?,s__?"
OTU_3686	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2	3	0	0	0	7	0	0	"k__Bacteria,p__Acidobacteria,c__Acidobacteria_clade_RB25,o__Acidobacteria_group_22,f__?,g__?,s__?"
OTU_3687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Archaea,p__Ca._Woesearchaeota,c__Pacearchaeota,o__?,f__?,g__?,s__?"
OTU_3688	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	"k__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Chlamydiales,f__?,g__?,s__?"
OTU_3689	0	19	0	0	1	0	0	0	0	0	0	0	0	0	0	1	25	0	0	0	0	0	2	"k__Bacteria,p__Ignavibacteriae,c__Ignavibacteria,o__Ignavibacteriales,f__BSV26,g__?,s__?"
OTU_369	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	6	4	0	0	"k__Bacteria,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_3690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Chlamydiales,f__?,g__?,s__?"
OTU_3691	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	0	1	"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__?,f__?,g__?,s__?"
OTU_3692	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	"k__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Chlamydiales,f__?,g__?,s__?"
OTU_3693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	"k__Bacteria,p__Ca._Omnitrophica_(OP3),c__?,o__?,f__?,g__?,s__?"
OTU_3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Elusimicrobia,c__Elusimicrobia_(class),o__MVP-88,f__?,g__?,s__?"
OTU_3695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Ca._Peregrinibacteria,c__Candidatus_Peribacteria,o__?,f__?,g__?,s__?"
OTU_3696	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	1	"k__Bacteria,p__Ca._Tectomicrobia,c__?,o__?,f__?,g__?,s__?"
OTU_3697	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	"k__Archaea,p__Ca._Woesearchaeota,c__Pacearchaeota,o__?,f__?,g__?,s__?"
OTU_3698	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	1	"k__Bacteria,p__Acidobacteria,c__Solibacteres_(Acidobacteria_group_3),o__Solibacterales,f__Solibacteraceae,g__Ca._Solibacter,s__?"
OTU_3699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	"k__Bacteria,p__Ca._Dependentiae_(TM6),c__?,o__?,f__?,g__?,s__?"
OTU_37	0	0	0	36	0	0	0	6	0	0	154	0	0	0	0	2	0	8	4	0	1	0	0	"k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__?,s__?"
OTU_370	0	1	0	0	26	9	0	0	0	0	0	0	0	0	0	29	8	0	0	27	15	0	12	"k__Bacteria,p__Ca._Latescibacteria_(WS3),c__?,o__?,f__?,g__?,s__?"
OTU_3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Archaea,p__Ca._Woesearchaeota,c__Pacearchaeota,o__?,f__?,g__?,s__?"
OTU_3701	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	"k__Bacteria,p__Planctomycetes,c__Planctomycetacia,o__Planctomycetales,f__Planctomycetaceae,g__?,s__?"
OTU_3702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	"k__Bacteria,p__Planctomycetes,c__Pla4_lineage,o__?,f__?,g__?,s__?"
OTU_3703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Oligoflexales,f__?,g__?,s__?"
OTU_3704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__MND8,g__?,s__?"
OTU_3705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Planctomycetes,c__Planctomycetacia,o__Planctomycetales,f__Planctomycetaceae,g__?,s__?"
OTU_3706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Oligoflexales,f__?,g__?,s__?"
OTU_3707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Chlamydiales,f__?,g__?,s__?"
OTU_3708	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	"k__Bacteria,p__Ca._Parcubacteria,c__?,o__?,f__?,g__?,s__?"
OTU_3709	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__VHS-B3-70,g__?,s__?"
OTU_371	0	1	3	26	2	32	0	6	1	0	11	0	0	0	0	36	3	3	11	1	10	0	1	"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__?"
OTU_3710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	"k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__?,s__?"
OTU_3711	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	"k__Bacteria,p__Bacteroidetes,c__Saprospiria,o__Saprospirales,f__Haliscomenobacteraceae,g__Phaeodactylibacter,s__?"
OTU_3712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	"k__Bacteria,p__Ca._Parcubacteria,c__Candidatus_Magasanikbacteria,o__?,f__?,g__?,s__?"
OTU_3713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Planctomycetes,c__Planctomycetacia,o__Planctomycetales,f__Planctomycetaceae,g__?,s__?"
OTU_3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Coxiellaceae,g__?,s__?"
OTU_3715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Ca._Peregrinibacteria,c__?,o__?,f__?,g__?,s__?"
OTU_3716	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	"k__Bacteria,p__Gemmatimonadetes,c__BD2-11_terrestrial_group,o__?,f__?,g__?,s__?"
OTU_3717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__HTA4,f__?,g__?,s__?"
OTU_3718	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	"k__Eukaryota_(Chloroplast),p__?,c__?,o__?,f__?,g__?,s__?"
OTU_3719	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	"k__Bacteria,p__Ca._Dependentiae_(TM6),c__?,o__?,f__?,g__?,s__?"
OTU_372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__?,f__?,g__?,s__?"
OTU_3720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	"k__Bacteria,p__Chloroflexi,c__?,o__?,f__?,g__?,s__?"
OTU_3721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	"k__Bacteria,p__Ca._Parcubacteria,c__Candidatus_Magasanikbacteria,o__?,f__?,g__?,s__?"
OTU_3722	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Haliangiaceae,g__Haliangium,s__?"
OTU_3723	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__?,f__?,g__?,s__?"
OTU_3724	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	"k__Bacteria,p__Cyanobacteria,c__Ca._Melainabacteria,o__Caenarcaniphilales,f__?,g__?,s__?"
OTU_3725	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Cyanobacteria,c__Melainabacteria,o__Obscuribacterales,f__?,g__?,s__?"
OTU_3726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	"k__Bacteria,p__Elusimicrobia,c__Elusimicrobia_(class),o__Lineage_IV,f__?,g__?,s__?"
OTU_3727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__?,f__?,g__?,s__?"
OTU_3728	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Ca._Dependentiae_(TM6),c__?,o__?,f__?,g__?,s__?"
OTU_3729	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	"k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Gaiellales,f__?,g__?,s__?"
OTU_373	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	6	"k__Bacteria,p__Chloroflexi,c__Chloroflexi_Subdivision_8_(TK10),o__?,f__?,g__?,s__?"
OTU_3730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	"k__Bacteria,p__Cyanobacteria,c__Ca._Melainabacteria,o__Caenarcaniphilales,f__?,g__?,s__?"
OTU_3731	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	3	"k__Bacteria,p__Acidobacteria,c__Blastocatellia_(Acidobacteria_group_4),o__Blastocatellales,f__Blastocatellaceae,g__11-24,s__?"
OTU_3732	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	3	0	1	"k__Bacteria,p__Ca._Parcubacteria,c__Candidatus_Nomurabacteria,o__?,f__?,g__?,s__?"
OTU_3733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"k__Bacteria,p__Ca._Parcubacteria,c__Candidatus_Magasanikbacteria,o__?,f__?,g__?,s__?"
OTU_3734	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	3	1	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__?,g__?,s__?"
OTU_3735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	1	0	0	"k__Bacteria,p__Verrucomicrobia,c__OPB35_soil_group,o__?,f__?,g__?,s__?"
